geometry_angstrom,seed,eigenpair_index,gap_hartree,delta_c_dephasing,delta_c_transverse,robust_delta_c,local_background,prominence,positive_robust,positive_prominence
1.75,25043006,16,0.012634139582048398,0.20565199670546175,0.26693229099373356,0.20565199670546175,-0.018260862942924474,0.22391285964838623,True,True
1.75,25043006,18,0.005614390250219703,0.009017743288498942,0.08980928709357672,0.009017743288498942,-0.018260862942924474,0.027278606231423416,True,True
1.75,25043006,19,0.023586879545018924,0.2773981085652819,0.1256681705860236,0.1256681705860236,0.01963301930434945,0.10603515128167414,True,True
1.75,25043006,20,0.006400191300169222,0.002672656533348472,-0.01870991909062425,-0.01870991909062425,-0.019931142447511343,0.0012212233568870932,False,True
1.75,25043006,21,0.03123893155937285,0.16780522803371908,0.3384745073997466,0.16780522803371908,0.0927282634408057,0.07507696459291338,True,True
1.75,25043006,22,0.012088034612514065,-0.017811806795224698,0.35938912410442825,-0.017811806795224698,-0.004846087901062654,-0.012965718894162044,False,False
1.75,25043006,23,0.004263695946931989,0.0927282634408057,0.541397035450961,0.0927282634408057,0.14673669930987132,-0.05400843586906562,True,False
1.75,25043006,24,0.001063684921173369,-0.16944274718940744,0.4156660224534501,-0.16944274718940744,-0.018260862942924474,-0.15118188424648296,False,False
1.75,25043006,26,0.006486938818796251,-0.19366006803922364,0.14986376887118208,-0.19366006803922364,-0.01870991909062425,-0.1749501489485994,False,False
1.75,25043006,28,0.008739355605714039,0.11957280417229549,-0.022050478099797988,-0.022050478099797988,-0.023727637370945354,0.001677159271147366,False,True
1.75,25043006,30,0.025670387050772625,-0.10990298266019688,0.1613095052429318,-0.10990298266019688,-0.022050478099797988,-0.08785250456039889,False,False
1.75,25043006,32,0.047065180520551086,0.09731029709819183,0.06343159688013567,0.06343159688013567,-0.06932416915573167,0.13275576603586733,True,True
1.75,25043006,34,2.7168389029608164e-05,-0.02348338162469532,-0.028745355651266458,-0.028745355651266458,-0.10990298266019688,0.08115762700893042,False,True
1.75,25043007,0,0.03468649277731295,-0.0071710708204156814,0.03847618640264383,-0.0071710708204156814,-0.18151591661174676,0.17434484579133108,False,True
1.75,25043007,1,0.03652386460687662,0.4590183751869595,-0.021600234825184583,-0.021600234825184583,-0.11784669354641886,0.09624645872123427,False,True
1.75,25043007,2,0.01715242292808483,0.4839468029261859,0.3661233721629519,0.3661233721629519,-0.16516378874475846,0.5312871609077103,True,True
1.75,25043007,3,0.02093694652915712,-0.27976416738234244,0.1193775648916377,-0.27976416738234244,-0.021600234825184583,-0.25816393255715786,False,False
1.75,25043007,4,0.01792976813770153,-0.35428128680993304,0.6983790099835591,-0.35428128680993304,-0.0071710708204156814,-0.34711021598951736,False,False
1.75,25043007,6,0.036763678743954475,0.06203110720152305,0.17653197333933313,0.06203110720152305,-0.13778186049734692,0.19981296769886997,True,True
1.75,25043007,7,0.024906888484580225,0.05492645713530825,0.049246520867780696,0.049246520867780696,-0.05662524813846438,0.10587176900624508,True,True
1.75,25043007,8,0.0270943587284318,-0.02979403989612256,-0.18151591661174676,-0.18151591661174676,-0.0071710708204156814,-0.17434484579133108,False,False
1.75,25043007,9,0.012993339106122104,-0.2783817089279764,-0.08422949844270533,-0.2783817089279764,-0.021600234825184583,-0.25678147410279184,False,False
1.75,25043007,10,0.005221213507887512,-0.2816576645855017,-0.20480791673334214,-0.2816576645855017,0.027430018190553684,-0.30908768277605536,False,False
1.75,25043007,11,0.0009961521236525606,0.3785057710804516,0.04268832183513871,0.04268832183513871,-0.05662524813846438,0.09931356997360309,True,True
1.75,25043007,12,0.020819282098559988,0.15845358682025476,-0.14881166087777017,-0.14881166087777017,-0.026746553594514208,-0.12206510728325597,False,False
1.75,25043007,13,0.01331021488015649,-0.09165026145174418,0.11184980713765796,-0.09165026145174418,-0.09731279201048934,0.00566253055874516,False,True
1.75,25043007,14,0.015156817387387722,0.39452103495104157,0.4020773163341917,0.39452103495104157,-0.12523083218761266,0.5197518671386543,True,True
1.75,25043007,15,0.009271210522554085,0.4024234493458803,0.07289472736464775,0.07289472736464775,-0.09165026145174418,0.16454498881639193,True,True
1.75,25043007,16,0.012634139582048398,0.2643333957282419,-0.12675206011692364,-0.12675206011692364,-0.11961690932442658,-0.007135150792497061,False,False
1.75,25043007,18,0.005614390250219703,0.12203806671533321,0.3107561747704498,0.12203806671533321,-0.12523083218761266,0.24726889890294587,True,True
1.75,25043007,19,0.023586879545018924,-0.24052200160483928,0.21656344898503802,-0.24052200160483928,-0.04037429053056159,-0.2001477110742777,False,False
1.75,25043007,20,0.006400191300169222,0.293870684938144,0.12883170319821632,0.12883170319821632,-0.12523083218761266,0.254062535385829,True,True
1.75,25043007,21,0.03123893155937285,0.23655203389984203,0.010901680390621005,0.010901680390621005,-0.09165026145174418,0.10255194184236519,True,True
1.75,25043007,22,0.012088034612514065,0.032481088385311496,-0.11552421439055147,-0.11552421439055147,-0.04823054125730453,-0.06729367313324694,False,False
1.75,25043007,23,0.004263695946931989,-0.20552726441159969,0.5990147827355806,-0.20552726441159969,-0.04037429053056159,-0.1651529738810381,False,False
1.75,25043007,24,0.001063684921173369,-0.12370960425830169,0.22389631256366582,-0.12370960425830169,0.004946783401451105,-0.1286563876597528,False,False
1.75,25043007,26,0.006486938818796251,0.22426588594523877,-0.24107450136700312,-0.24107450136700312,-0.017354954940790424,-0.2237195464262127,False,False
1.75,25043007,28,0.008739355605714039,0.027248521743692633,0.07762556450305746,0.027248521743692633,-0.06643958466567094,0.09368810640936358,True,True
1.75,25043007,30,0.025670387050772625,0.08760899134584332,-0.2223948164042171,-0.2223948164042171,-0.017354954940790424,-0.20503986146342668,False,False
1.75,25043007,32,0.047065180520551086,0.12048968570391905,0.1354977951371763,0.12048968570391905,-0.11961690932442658,0.24010659502834564,True,True
1.75,25043007,34,2.7168389029608164e-05,-0.013050598620975351,-0.017354954940790424,-0.017354954940790424,-0.12370960425830169,0.10635464931751126,False,True
1.75,25043008,0,0.03468649277731295,0.02638764659979398,0.1927214356943051,0.02638764659979398,-0.0428721945506593,0.06925984115045328,True,True
1.75,25043008,1,0.03652386460687662,0.22166294051901864,-0.5076084362836629,-0.5076084362836629,-0.10897422725277817,-0.39863420903088476,False,False
1.75,25043008,2,0.01715242292808483,-0.01647709577023415,0.16110083879798137,-0.01647709577023415,-0.00824227397543266,-0.008234821794801492,False,False
1.75,25043008,3,0.02093694652915712,-0.17451335686632188,0.4648662452904129,-0.17451335686632188,-0.06001064128148925,-0.11450271558483263,False,False
1.75,25043008,4,0.01792976813770153,-0.047643523700642565,0.4054427803073015,-0.047643523700642565,0.02638764659979398,-0.07403117030043654,False,False
1.75,25043008,6,0.036763678743954475,0.009790159400327236,-0.07559503662826472,-0.07559503662826472,0.004955275414779914,-0.08055031204304464,False,False
1.75,25043008,7,0.024906888484580225,-0.06001064128148925,0.08579399783506214,-0.06001064128148925,-0.04259557667970143,-0.017415064601787822,False,False
1.75,25043008,8,0.0270943587284318,-0.0428721945506593,0.08954686766054254,-0.0428721945506593,-0.01647709577023415,-0.026395098780425147,False,False
1.75,25043008,9,0.012993339106122104,0.08323842003737814,-0.15793781322406708,-0.15793781322406708,-0.04045528598994297,-0.11748252723412411,False,False
1.75,25043008,10,0.005221213507887512,0.40850616905632925,0.1992354499231746,0.1992354499231746,-0.04525785912565093,0.24449330904882555,True,True
1.75,25043008,11,0.0009961521236525606,0.07274665986466422,0.17409138606520558,0.07274665986466422,-0.09992848248198369,0.1726751423466479,True,True
1.75,25043008,12,0.020819282098559988,0.18428761091126034,0.38958166297842434,0.18428761091126034,-0.04525785912565093,0.22954547003691128,True,True
1.75,25043008,13,0.01331021488015649,0.39769289031406874,0.3565161420373053,0.3565161420373053,-0.09992848248198369,0.456444624519289,True,True
1.75,25043008,14,0.015156817387387722,0.28497765406280195,0.1735327749416739,0.1735327749416739,-0.04525785912565093,0.21879063406732485,True,True
1.75,25043008,15,0.009271210522554085,0.1179285538700778,0.4996626831303811,0.1179285538700778,-0.06001064128148925,0.17793919515156706,True,True
1.75,25043008,16,0.012634139582048398,0.08275105103377878,-0.2687390434454591,-0.2687390434454591,0.053298459242680604,-0.32203750268813974,False,False
1.75,25043008,18,0.005614390250219703,-0.08396305254944714,-0.05717172140193311,-0.08396305254944714,0.06709696319008124,-0.15106001573952837,False,False
1.75,25043008,19,0.023586879545018924,-0.04045528598994297,0.30314795756984314,-0.04045528598994297,-0.03354983190890695,-0.0069054540810360165,False,False
1.75,25043008,20,0.006400191300169222,-0.11134933546409034,-0.00555683758854561,-0.11134933546409034,0.06709696319008124,-0.17844629865417158,False,False
1.75,25043008,21,0.03123893155937285,-0.13984632368247812,0.1079531219857573,-0.13984632368247812,0.07274665986466422,-0.21259298354714234,False,False
1.75,25043008,22,0.012088034612514065,0.5521721629096785,0.4115925236064264,0.4115925236064264,-0.04899624913262393,0.4605887727390503,True,True
1.75,25043008,23,0.004263695946931989,-0.1716228282332773,0.0876466706593273,-0.1716228282332773,0.03873663394006742,-0.21035946217334472,False,False
1.75,25043008,24,0.001063684921173369,0.38233169382679244,0.1494691130360205,0.1494691130360205,-0.0562941267505023,0.2057632397865228,True,True
1.75,25043008,26,0.006486938818796251,0.007872208733981145,-0.21027921287806228,-0.21027921287806228,-0.029870941891614766,-0.18040827098644752,False,False
1.75,25043008,28,0.008739355605714039,0.04419110216968686,-0.01527518665585803,-0.01527518665585803,-0.0562941267505023,0.04101894009464427,False,True
1.75,25043008,30,0.025670387050772625,0.014569193606120301,-0.08271731160938983,-0.08271731160938983,-0.01527518665585803,-0.0674421249535318,False,False
1.75,25043008,32,0.047065180520551086,0.19112304929693347,0.12201230838353905,0.12201230838353905,-0.0225730642737364,0.14458537265727545,True,True
1.75,25043008,34,2.7168389029608164e-05,-0.029870941891614766,-0.020165668572309614,-0.029870941891614766,-0.01527518665585803,-0.014595755235756736,False,False
1.75,25043009,0,0.03468649277731295,-0.01744411127402279,0.05757688245211945,-0.01744411127402279,0.15788004668998168,-0.17532415796400447,False,False
1.75,25043009,1,0.03652386460687662,0.1547874115187427,-0.15656069884305152,-0.15656069884305152,-0.13985051452660135,-0.01671018431645016,False,False
1.75,25043009,2,0.01715242292808483,0.2562561894273028,0.15788004668998168,0.15788004668998168,0.05023430368261364,0.10764574300736804,True,True
1.75,25043009,3,0.02093694652915712,0.2573474969252563,-0.17290488584603075,-0.17290488584603075,-0.10679614320717196,-0.0661087426388588,False,False
1.75,25043009,4,0.01792976813770153,0.2822282555235984,0.16012817449265768,0.16012817449265768,0.11791271863925007,0.04221545585340761,True,True
1.75,25043009,6,0.036763678743954475,-0.18149105812348526,-0.004422265981235296,-0.18149105812348526,0.13163544239520408,-0.31312650051868934,False,False
1.75,25043009,7,0.024906888484580225,-0.10679614320717196,-0.02759939775008169,-0.10679614320717196,-0.11014389602627467,0.0033477528191027117,False,True
1.75,25043009,8,0.0270943587284318,0.19841862062443827,0.19835260619154765,0.19835260619154765,-0.01744411127402279,0.21579671746557044,True,True
1.75,25043009,9,0.012993339106122104,0.18045047918394203,-0.19979668404405948,-0.19979668404405948,-0.06372709320949782,-0.13606959083456166,False,False
1.75,25043009,10,0.005221213507887512,-0.0879560241033015,-0.4020067887857171,-0.4020067887857171,0.05023430368261364,-0.4522410924683308,False,False
1.75,25043009,11,0.0009961521236525606,-0.06372709320949782,0.08050732448338715,-0.06372709320949782,-0.07479808047223918,0.01107098726274136,False,True
1.75,25043009,12,0.020819282098559988,0.11791271863925007,0.3007276269385672,0.11791271863925007,0.0023016882469995004,0.11561103039225057,True,True
1.75,25043009,13,0.01331021488015649,0.11218367037783573,0.42588385501734766,0.11218367037783573,-0.053603594845409885,0.1657872652232456,True,True
1.75,25043009,14,0.015156817387387722,0.1453581661511581,0.39329661937615173,0.1453581661511581,-0.035839247668523574,0.18119741381968169,True,True
1.75,25043009,15,0.009271210522554085,0.12786564694995728,0.22344058122994712,0.12786564694995728,-0.04348009648132195,0.17134574343127923,True,True
1.75,25043009,16,0.012634139582048398,-0.1651037433695973,0.01915230964797765,-0.1651037433695973,0.001092637776500649,-0.16619638114609794,False,False
1.75,25043009,18,0.005614390250219703,-0.09770255111126377,0.34912194633865407,-0.09770255111126377,0.001092637776500649,-0.09879518888776442,False,False
1.75,25043009,19,0.023586879545018924,0.12446578862888275,0.2829886876933058,0.12446578862888275,-0.04314005710931418,0.16760584573819692,True,True
1.75,25043009,20,0.006400191300169222,0.031952271064103865,-0.17306913960248235,-0.17306913960248235,-0.027171341972046237,-0.14589779763043612,False,False
1.75,25043009,21,0.03123893155937285,0.07917320660322491,-0.042800017737306406,-0.042800017737306406,0.11218367037783573,-0.15498368811514213,False,False
1.75,25043009,22,0.012088034612514065,0.4339360423111689,0.10230592760526278,0.10230592760526278,-0.027171341972046237,0.129477269577309,True,True
1.75,25043009,23,0.004263695946931989,0.3791475448452242,-0.04348009648132195,-0.04348009648132195,0.11832472950335923,-0.16180482598468118,False,False
1.75,25043009,24,0.001063684921173369,0.28350997182253446,0.026024055774216626,0.026024055774216626,-0.034834156349973056,0.06085821212418968,True,True
1.75,25043009,26,0.006486938818796251,0.07501473222102895,-0.023838780221215328,-0.023838780221215328,-0.039164408977068965,0.015325628755853637,False,True
1.75,25043009,28,0.008739355605714039,-0.45214121766172966,-0.3827429169998018,-0.45214121766172966,-0.027171341972046237,-0.4249698756896834,False,False
1.75,25043009,30,0.025670387050772625,0.3506309975890469,-0.030503903722877146,-0.030503903722877146,-0.023838780221215328,-0.006665123501661818,False,False
1.75,25043009,32,0.047065180520551086,0.17084572566159972,0.1953652778075241,0.17084572566159972,-0.027171341972046237,0.19801706763364596,True,True
1.75,25043009,34,2.7168389029608164e-05,-0.0006178906506355553,-0.039164408977068965,-0.039164408977068965,-0.023838780221215328,-0.015325628755853637,False,False
1.75,25043010,0,0.03468649277731295,-0.004358266048134274,0.09328312619345924,-0.004358266048134274,-0.11522970524903059,0.11087143920089632,False,True
1.75,25043010,1,0.03652386460687662,0.18775506244721796,0.24014077624982633,0.18775506244721796,0.0005050552133563022,0.18725000723386165,True,True
1.75,25043010,2,0.01715242292808483,0.05565566881653067,0.2983466235018863,0.05565566881653067,-0.11199104199826407,0.16764671081479474,True,True
1.75,25043010,3,0.02093694652915712,-0.025432952272418166,0.2924707823640481,-0.025432952272418166,0.07321975750492493,-0.0986527097773431,False,False
1.75,25043010,4,0.01792976813770153,-0.15405066527135142,0.45209898504241486,-0.15405066527135142,-0.004358266048134274,-0.14969239922321714,False,False
1.75,25043010,6,0.036763678743954475,0.1834016248993391,-0.10875237874749755,-0.10875237874749755,-0.05979398564858243,-0.048958393098915115,False,False
1.75,25043010,7,0.024906888484580225,0.23010755014822204,0.07321975750492493,0.07321975750492493,0.04556382060029786,0.027655936904627074,True,True
1.75,25043010,8,0.0270943587284318,-0.11522970524903059,0.17048818503816587,-0.11522970524903059,-0.08402392592915359,-0.031205779319877003,False,False
1.75,25043010,9,0.012993339106122104,-0.11786923627715051,0.13615131182018853,-0.11786923627715051,0.07321975750492493,-0.19108899378207544,False,False
1.75,25043010,10,0.005221213507887512,0.08982506428388559,-0.2351184567238322,-0.2351184567238322,-0.09638815233832557,-0.13873030438550663,False,False
1.75,25043010,11,0.0009961521236525606,0.22594813632720512,0.02644306269913077,0.02644306269913077,0.0700924398834944,-0.043649377184363625,True,False
1.75,25043010,12,0.020819282098559988,0.5549425702393422,0.0781333804911139,0.0781333804911139,-0.11199104199826407,0.19012442248937797,True,True
1.75,25043010,13,0.01331021488015649,0.4254679179391298,0.19152492957828426,0.19152492957828426,0.04556382060029786,0.14596110897798642,True,True
1.75,25043010,14,0.015156817387387722,0.44391992740575714,0.24676408656236137,0.24676408656236137,-0.134640185260191,0.3814042718225524,True,True
1.75,25043010,15,0.009271210522554085,0.06468457850146495,0.2644388420211422,0.06468457850146495,0.06696512226206386,-0.002280543760598913,True,False
1.75,25043010,16,0.012634139582048398,0.20510203182964087,-0.26103412344166266,-0.26103412344166266,-0.11199104199826407,-0.1490430814433986,False,False
1.75,25043010,18,0.005614390250219703,-0.08402392592915359,-0.01472301330031306,-0.08402392592915359,-0.13734972201225978,0.0533257960831062,False,True
1.75,25043010,19,0.023586879545018924,0.27495664468773895,0.32891412042564816,0.27495664468773895,0.04556382060029786,0.2293928240874411,True,True
1.75,25043010,20,0.006400191300169222,-0.005144891355608652,-0.18293275016665994,-0.18293275016665994,-0.09924216680539566,-0.08369058336126428,False,False
1.75,25043010,21,0.03123893155937285,0.06696512226206386,0.4402517470461341,0.06696512226206386,0.06468457850146495,0.002280543760598913,True,True
1.75,25043010,22,0.012088034612514065,0.33231694459074895,0.007708335167017799,0.007708335167017799,-0.09924216680539566,0.10695050197241346,True,True
1.75,25043010,23,0.004263695946931989,0.1446318658352439,-0.3171461067109814,-0.3171461067109814,0.12924502592017406,-0.4463911326311555,False,False
1.75,25043010,24,0.001063684921173369,0.3484772249118322,-0.15946973877548898,-0.15946973877548898,-0.04596372955854619,-0.11350600921694279,False,False
1.75,25043010,26,0.006486938818796251,-0.06656593702051083,-0.1820899937422346,-0.1820899937422346,-0.08402392592915359,-0.09806606781308103,False,False
1.75,25043010,28,0.008739355605714039,0.009065234691098212,-0.11446040768163773,-0.11446040768163773,-0.04596372955854619,-0.06849667812309154,False,False
1.75,25043010,30,0.025670387050772625,0.10326319404883577,0.10516364463617128,0.10326319404883577,-0.11446040768163773,0.2177236017304735,True,True
1.75,25043010,32,0.047065180520551086,0.039754712049294705,0.09434492597677913,0.039754712049294705,-0.06118197043478826,0.10093668248408297,True,True
1.75,25043010,34,2.7168389029608164e-05,0.0007339055342650003,-0.007903533187938794,-0.007903533187938794,-0.11446040768163773,0.10655687449369894,False,True
1.75,25043011,0,0.03468649277731295,0.016996411012614177,0.10368063633036284,0.016996411012614177,-0.02529908924278712,0.0422955002554013,True,True
1.75,25043011,1,0.03652386460687662,0.3491693640267295,0.09368855356142164,0.09368855356142164,-0.04136363043665402,0.13505218399807567,True,True
1.75,25043011,2,0.01715242292808483,-0.15868417135707374,0.2813919116291698,-0.15868417135707374,0.03179834188244285,-0.1904825132395166,False,False
1.75,25043011,3,0.02093694652915712,-0.4331439268464655,0.4435938181210311,-0.4331439268464655,0.09368855356142164,-0.5268324804078872,False,False
1.75,25043011,4,0.01792976813770153,0.04660027275227152,0.4792656364299741,0.04660027275227152,0.016996411012614177,0.029603861739657344,True,True
1.75,25043011,6,0.036763678743954475,0.1387532372151048,-0.02529908924278712,-0.02529908924278712,0.03179834188244285,-0.05709743112522997,False,False
1.75,25043011,7,0.024906888484580225,0.3205394982587989,0.15742465586449295,0.15742465586449295,-0.001343277430138859,0.1587679332946318,True,True
1.75,25043011,8,0.0270943587284318,0.034391057679645065,-0.09981138456662342,-0.09981138456662342,0.04660027275227152,-0.14641165731889494,False,False
1.75,25043011,9,0.012993339106122104,-0.24015191673780098,0.2696728348932595,-0.24015191673780098,0.14208622128630738,-0.38223813802410833,False,False
1.75,25043011,10,0.005221213507887512,0.2185712979065536,0.29336341920943526,0.2185712979065536,-0.004151339115086472,0.22272263702164008,True,True
1.75,25043011,11,0.0009961521236525606,0.21863592684145639,0.39383801715330446,0.21863592684145639,-0.0010409584125083693,0.21967688525396475,True,True
1.75,25043011,12,0.020819282098559988,0.5148694971619447,0.3947693611213814,0.3947693611213814,0.0106505917547422,0.3841187693666392,True,True
1.75,25043011,13,0.01331021488015649,-0.09637510842169936,0.4835214655115717,-0.09637510842169936,0.059980808081505604,-0.15635591650320496,False,False
1.75,25043011,14,0.015156817387387722,0.4156872533883271,0.5542218778860472,0.4156872533883271,0.0106505917547422,0.4050366616335849,True,True
1.75,25043011,15,0.009271210522554085,0.14208622128630738,0.579177200157866,0.14208622128630738,-0.02212460512329617,0.16421082640960355,True,True
1.75,25043011,16,0.012634139582048398,-0.06887382847579904,-0.1920345899722332,-0.1920345899722332,0.061818542199770704,-0.2538531321720039,False,False
1.75,25043011,18,0.005614390250219703,0.4434768263259675,0.35447250440550393,0.35447250440550393,-0.022762757800822153,0.3772352622063261,True,True
1.75,25043011,19,0.023586879545018924,0.17443318975639793,0.3752728993726674,0.17443318975639793,-0.058947537754867274,0.2333807275112652,True,True
1.75,25043011,20,0.006400191300169222,-0.17640275782171033,0.2711823773288612,-0.17640275782171033,0.10161102130365382,-0.2780137791253642,False,False
1.75,25043011,21,0.03123893155937285,-0.09577047038643838,0.3378797834884379,-0.09577047038643838,0.14208622128630738,-0.23785669167274576,False,False
1.75,25043011,22,0.012088034612514065,0.14893617364232853,0.2922475764756165,0.14893617364232853,0.007449912487756727,0.1414862611545718,True,True
1.75,25043011,23,0.004263695946931989,-0.02212460512329617,0.40935998525579215,-0.02212460512329617,0.0231578754499345,-0.04528248057323067,False,False
1.75,25043011,24,0.001063684921173369,-0.11696623128444605,0.14595690097095437,-0.11696623128444605,0.007449912487756727,-0.12441614377220278,False,False
1.75,25043011,26,0.006486938818796251,-0.18784936751569375,-0.3064258556461028,-0.3064258556461028,-0.008108287280978788,-0.298317568365124,False,False
1.75,25043011,28,0.008739355605714039,0.05428586896497911,0.2875301770504168,0.05428586896497911,-0.03607767839580528,0.09036354736078439,True,True
1.75,25043011,30,0.025670387050772625,-0.008108287280978788,0.23225564562651752,-0.008108287280978788,-0.06404706951063177,0.055938782229652984,False,True
1.75,25043011,32,0.047065180520551086,0.02300811225649224,0.024532398359431662,0.02300811225649224,-0.03607767839580528,0.05908579065229752,True,True
1.75,25043011,34,2.7168389029608164e-05,0.07247837126732015,-0.06404706951063177,-0.06404706951063177,-0.008108287280978788,-0.055938782229652984,False,False
2.0,25043000,0,0.015904957916187623,0.0087974945035727,-0.020167101749722027,-0.020167101749722027,0.026233194054285924,-0.04640029580400795,False,False
2.0,25043000,1,0.016935328169437103,-0.023802096874347756,-0.4684596171546139,-0.4684596171546139,-0.012615702948141766,-0.4558439142064722,False,False
2.0,25043000,2,0.008356256984712207,-0.1664875232717044,0.40215638423928035,-0.1664875232717044,0.08073050990772598,-0.2472180331794304,False,False
2.0,25043000,3,0.008894039315378688,-0.14336681412785635,-0.3260255073527,-0.3260255073527,-0.05587472181443914,-0.27015078553826083,False,False
2.0,25043000,4,0.007608418370792069,0.13522782576116604,0.22153061970322852,0.13522782576116604,-0.020167101749722027,0.15539492751088807,True,True
2.0,25043000,6,0.01561716964244031,0.09987299497075885,0.026233194054285924,0.026233194054285924,0.056192123978950154,-0.02995892992466423,True,False
2.0,25043000,7,0.01786288997523977,0.20261580916834843,-0.05587472181443914,-0.05587472181443914,-0.06518885620261039,0.009314134388171247,False,True
2.0,25043000,8,0.014702373407967428,-0.09331121864727043,0.2425583059374884,-0.09331121864727043,0.026233194054285924,-0.11954441270155636,False,False
2.0,25043000,9,0.0028365214687111617,0.03064331591815561,0.1045734385295447,0.03064331591815561,-0.05587472181443914,0.08651803773259475,True,True
2.0,25043000,10,0.007142277370835615,0.5372854908437725,0.31989686196430966,0.31989686196430966,0.0071045332239167425,0.3127923287403929,True,True
2.0,25043000,11,0.0013034402238076837,0.4164709611894506,0.29797391941651674,0.29797391941651674,-0.012615702948141766,0.3105896223646585,True,True
2.0,25043000,12,0.012674757458126962,0.3402846056624985,0.5617100666448108,0.3402846056624985,0.0071045332239167425,0.3331800724385818,True,True
2.0,25043000,13,0.005576898577876577,-0.1610210283233764,0.493801818709973,-0.1610210283233764,0.07049808395245497,-0.23151911227583136,False,False
2.0,25043000,14,0.0051861723087403,-0.16773193903831474,0.6842469793352101,-0.16773193903831474,0.06878373630452916,-0.2365156753428439,False,False
2.0,25043000,15,0.006136329403515273,0.42527668645618943,0.34120625363362084,0.34120625363362084,0.03064331591815561,0.3105629377154652,True,True
2.0,25043000,16,0.00578704306127964,0.13255134970762233,0.24647677778041938,0.13255134970762233,0.0071045332239167425,0.1254468164837056,True,True
2.0,25043000,18,0.0022465151686494877,0.32671526861036787,-0.01202412760645244,-0.01202412760645244,0.07294984928242843,-0.08497397688888086,False,False
2.0,25043000,19,0.008878374487754748,0.11035285198675432,0.19828698631565417,0.11035285198675432,0.16439812176511331,-0.054045269778358995,True,False
2.0,25043000,20,0.002356562280837249,0.34815633959924974,0.1113342785547724,0.1113342785547724,0.03197224089201167,0.07936203766276073,True,True
2.0,25043000,21,0.031001235198194976,0.1932701955378494,0.18741034867353434,0.18741034867353434,0.13737548687593382,0.05003486179760053,True,True
2.0,25043000,22,0.0038037366802363692,0.42126239299651924,-0.022435178994821836,-0.022435178994821836,0.03553729355762142,-0.057972472552443255,False,False
2.0,25043000,23,0.0014618891838513726,-0.07377505714877086,-0.15544024049083638,-0.15544024049083638,0.16439812176511331,-0.3198383622559497,False,False
2.0,25043000,24,0.00023613880998496484,0.12324424653894639,-0.21444565086069622,-0.21444565086069622,0.03197224089201167,-0.2464178917527079,False,False
2.0,25043000,26,0.002239131379536463,0.3956068119530539,0.2147123553559137,0.2147123553559137,0.029379061773938897,0.1853332935819748,True,True
2.0,25043000,27,0.02466986296220819,0.16439812176511331,0.2593445306371126,0.16439812176511331,0.11035285198675432,0.054045269778358995,True,True
2.0,25043000,28,0.002952953651150114,0.19220179590172715,0.03456542001008445,0.03456542001008445,0.008677467083743229,0.025887952926341218,True,True
2.0,25043000,30,0.005839814615615779,0.029379061773938897,0.040376918509910764,0.029379061773938897,0.03456542001008445,-0.00518635823614555,True,False
2.0,25043000,32,0.023014455423202795,0.19622996237769563,0.03650916710515839,0.03650916710515839,0.004397702900714617,0.032111464204443774,True,True
2.0,25043000,34,1.6869482994952278e-06,-0.009201820350999701,-0.020583655972509662,-0.020583655972509662,0.03456542001008445,-0.05514907598259411,False,False
2.0,25043001,0,0.015904957916187623,-0.05761736472455348,0.12305231436782127,-0.05761736472455348,0.04844861584179838,-0.10606598056635186,False,False
2.0,25043001,1,0.016935328169437103,-0.14852240676645578,-0.3286284159443671,-0.3286284159443671,-0.1576116448685763,-0.1710167710757908,False,False
2.0,25043001,2,0.008356256984712207,-0.0008703244781041453,0.13441422407006448,-0.0008703244781041453,0.059093658204540433,-0.05996398268264458,False,False
2.0,25043001,3,0.008894039315378688,-0.12639578979162414,0.3894790976901729,-0.12639578979162414,-0.18882749994552844,0.06243171015390431,False,True
2.0,25043001,4,0.007608418370792069,-0.3847341621146008,0.6701066996621015,-0.3847341621146008,0.06973870056728249,-0.4544728626818833,False,False
2.0,25043001,6,0.01561716964244031,0.15934828828481562,0.06973870056728249,0.06973870056728249,0.03135482530808631,0.038383875259196176,True,True
2.0,25043001,7,0.01786288997523977,0.3760656771086186,-0.37624001377896127,-0.37624001377896127,-0.12280248413522696,-0.25343752964373434,False,False
2.0,25043001,8,0.014702373407967428,0.1195457520798735,0.04844861584179838,0.04844861584179838,0.014261034774374237,0.034187581067424144,True,True
2.0,25043001,9,0.0028365214687111617,-0.18882749994552844,0.07083203130881588,-0.18882749994552844,-0.1192091784788298,-0.06961832146669865,False,False
2.0,25043001,10,0.007142277370835615,0.32291066847716354,0.07504177718998944,0.07504177718998944,0.03135482530808631,0.043686951881903135,True,True
2.0,25043001,11,0.0013034402238076837,0.30126227523217586,-0.1192091784788298,-0.1192091784788298,-0.13770317106139368,0.018493992582563887,False,True
2.0,25043001,12,0.012674757458126962,0.3547214294022485,0.3401220116491039,0.3401220116491039,0.059093658204540433,0.28102835344456345,True,True
2.0,25043001,13,0.005576898577876577,0.05717830225434334,0.14330204662602952,0.05717830225434334,-0.12280248413522696,0.1799807863895703,True,True
2.0,25043001,14,0.0051861723087403,0.2271271923114383,0.11481996483218654,0.11481996483218654,0.059093658204540433,0.055726306627646105,True,True
2.0,25043001,15,0.006136329403515273,0.5569906342627016,0.045797414022039185,0.045797414022039185,-0.1192091784788298,0.16500659250086896,True,True
